timestamp,symbol,order_id,side,qty,price,type,bid,ask,best_bid,best_ask,exit_price,realized_pnl,realized_total,trades_count,winrate,reason,score,delta_score,spread,mid_price,imbalance
2026-03-25T15:07:17.679845+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.11111111111109877
2026-03-25T15:07:18.196346+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.11111111111109877
2026-03-25T15:07:18.582348+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.11111111111109877
2026-03-25T15:07:18.701347+00:00,SRM6,,,,,MD_UPDATE,32730.0,32730.0,,,,,,,,,,,0.0,,0.0
2026-03-25T15:07:18.702347+00:00,SRM6,M2603251507180010,1,1.0,32730.0,ORDER_CREATED,32730.0,32730.0,,,,,,,,,,,0.0,32730.5,0.0
2026-03-25T15:07:18.702347+00:00,SRM6,M2603251507010009,1,1.0000,,TRADE_CLOSE,32730.0,32730.0,,,32730.0000,-0.0000,-5.0000,5,0.00%,,,,0.0,32730.5,0.0
2026-03-25T15:07:18.702347+00:00,SRM6,M2603251507180010,1,1.0000,32730.0000,TRADE_FILLED,32730.0,32730.0,32730.0000,32730.0000,,,,,,,,,0.0,32730.5,0.0
2026-03-25T15:07:18.702347+00:00,SRM6,M2603251507180010,1,1.0,32730.0,SIM_ACCEPT,32730.0,32730.0,,,,,,,,,,,0.0,32730.5,0.0
2026-03-25T15:07:18.702347+00:00,SRM6,M2603251507180010,1,1.0000,32730.0000,EXIT,32730.0,32730.0,,,,,,,,score_below_exit_threshold,,,0.0,32730.5,0.0
2026-03-25T15:07:18.752451+00:00,SRM6,,,,,MD_UPDATE,32729.0,32730.0,,,,,,,,,,,1.0,,0.14285714285713608
2026-03-25T15:07:19.266323+00:00,SRM6,,,,,MD_UPDATE,32729.0,32730.0,,,,,,,,,,,1.0,,0.14285714285713608
2026-03-25T15:07:20.345332+00:00,SRM6,,,,,MD_SNAPSHOT,32729.0,32730.0,,,,,,,,,,,1.0,32729.5,
2026-03-25T15:07:20.346306+00:00,SRM6,,,,,MD_UPDATE,32729.0,32730.0,,,,,,,,,,,1.0,,0.052631578947365656
2026-03-25T15:07:20.359303+00:00,SRM6,,LONG,,,ENTRY_DECISION,32729.0,32730.0,,,,,,,,score_pass,0.965,1.000,1.0,32729.5,0.052631578947365656
2026-03-25T15:07:20.359303+00:00,SRM6,M2603251507200011,1,1.0,32730.0,ORDER_CREATED,32729.0,32730.0,,,,,,,,,,,1.0,32729.5,0.052631578947365656
2026-03-25T15:07:20.359303+00:00,SRM6,M2603251507200011,1,1.0000,32730.0000,TRADE_FILLED,32729.0,32730.0,32729.0000,32730.0000,,,,,,,,,1.0,32729.5,0.052631578947365656
2026-03-25T15:07:20.360302+00:00,SRM6,M2603251507200011,1,1.0,32730.0,SIM_ACCEPT,32729.0,32730.0,,,,,,,,,,,1.0,32729.5,0.052631578947365656
2026-03-25T15:07:20.360302+00:00,SRM6,M2603251507200011,1,1.0,32730.0000,ENTRY_EXECUTE,32729.0,32730.0,,,,,,,,,,,1.0,32729.5,0.052631578947365656
2026-03-25T15:07:20.498303+00:00,SRM6,,,,,MD_UPDATE,32729.0,32730.0,,,,,,,,,,,1.0,,0.052631578947365656
2026-03-25T15:07:21.477856+00:00,SRM6,,,,,MD_UPDATE,32729.0,32730.0,,,,,,,,,,,1.0,,0.052631578947365656
2026-03-25T15:07:24.036829+00:00,SRM6,,,,,MD_UPDATE,32729.0,32730.0,,,,,,,,,,,1.0,,0.052631578947365656
2026-03-25T15:07:24.550804+00:00,SRM6,,,,,MD_UPDATE,32729.0,32730.0,,,,,,,,,,,1.0,,0.052631578947365656
2026-03-25T15:07:25.062805+00:00,SRM6,,,,,MD_UPDATE,32729.0,32730.0,,,,,,,,,,,1.0,,0.052631578947365656
2026-03-25T15:07:26.699676+00:00,SRM6,,,,,MD_SNAPSHOT,32729.0,32730.0,,,,,,,,,,,1.0,32729.5,
2026-03-25T15:07:26.700678+00:00,SRM6,,,,,MD_UPDATE,32729.0,32730.0,,,,,,,,,,,1.0,,0.052631578947365656
2026-03-25T15:07:26.848705+00:00,SRM6,,,,,MD_UPDATE,32729.0,32730.0,,,,,,,,,,,1.0,,0.052631578947365656
2026-03-25T15:07:29.312913+00:00,SRM6,,,,,MD_UPDATE,32729.0,32730.0,,,,,,,,,,,1.0,,0.21739130434781664
2026-03-25T15:07:29.461912+00:00,SRM6,,,,,MD_UPDATE,32729.0,32730.0,,,,,,,,,,,1.0,,0.3076923076922959
2026-03-25T15:07:29.621942+00:00,SRM6,,,,,MD_UPDATE,32729.0,32730.0,,,,,,,,,,,1.0,,0.3599999999999856
2026-03-25T15:07:31.622073+00:00,SRM6,,,,,MD_UPDATE,32729.0,32730.0,,,,,,,,,,,1.0,,0.64444444444443
2026-03-25T15:07:31.774740+00:00,SRM6,,,,,MD_SNAPSHOT,32729.0,32730.0,,,,,,,,,,,1.0,32729.5,
2026-03-25T15:07:31.774740+00:00,SRM6,,,,,MD_UPDATE,32729.0,32730.0,,,,,,,,,,,1.0,,0.64444444444443
2026-03-25T15:07:31.877740+00:00,SRM6,,,,,MD_UPDATE,32729.0,32730.0,,,,,,,,,,,1.0,,0.64444444444443
2026-03-25T15:07:34.807901+00:00,SRM6,,,,,MD_UPDATE,32729.0,32730.0,,,,,,,,,,,1.0,,0.64444444444443
2026-03-25T15:07:34.958385+00:00,SRM6,,,,,MD_UPDATE,32729.0,32730.0,,,,,,,,,,,1.0,,0.5416666666666554
2026-03-25T15:07:35.165786+00:00,SRM6,,,,,MD_UPDATE,32729.0,32730.0,,,,,,,,,,,1.0,,0.5217391304347713
2026-03-25T15:07:35.573479+00:00,SRM6,,,,,MD_UPDATE,32729.0,32730.0,,,,,,,,,,,1.0,,0.5217391304347713
2026-03-25T15:07:35.728940+00:00,SRM6,,,,,MD_UPDATE,32729.0,32730.0,,,,,,,,,,,1.0,,0.5217391304347713
2026-03-25T15:07:38.747529+00:00,SRM6,,,,,MD_SNAPSHOT,32729.0,32730.0,,,,,,,,,,,1.0,32729.5,
2026-03-25T15:07:38.748540+00:00,SRM6,,,,,MD_UPDATE,32729.0,32730.0,,,,,,,,,,,1.0,,0.5217391304347713
2026-03-25T15:07:39.001765+00:00,SRM6,,,,,MD_UPDATE,32729.0,32730.0,,,,,,,,,,,1.0,,0.5217391304347713
2026-03-25T15:07:40.903958+00:00,SRM6,,,,,MD_UPDATE,32729.0,32730.0,,,,,,,,,,,1.0,,0.5217391304347713
2026-03-25T15:07:41.158492+00:00,SRM6,,,,,MD_UPDATE,32729.0,32729.0,,,,,,,,,,,0.0,,0.0
2026-03-25T15:07:41.159540+00:00,SRM6,M2603251507410012,2,1.0,32729.0,ORDER_CREATED,32729.0,32729.0,,,,,,,,,,,0.0,32729.5,0.0
2026-03-25T15:07:41.160537+00:00,SRM6,M2603251507200011,2,1.0000,,TRADE_CLOSE,32729.0,32729.0,,,32729.0000,-1.0000,-6.0000,6,0.00%,,,,0.0,32729.5,0.0
2026-03-25T15:07:41.160537+00:00,SRM6,M2603251507410012,2,1.0000,32729.0000,TRADE_FILLED,32729.0,32729.0,32729.0000,32729.0000,,,,,,,,,0.0,32729.5,0.0
2026-03-25T15:07:41.161532+00:00,SRM6,M2603251507410012,2,1.0,32729.0,SIM_ACCEPT,32729.0,32729.0,,,,,,,,,,,0.0,32729.5,0.0
2026-03-25T15:07:41.161532+00:00,SRM6,M2603251507410012,2,1.0000,32729.0000,EXIT,32729.0,32729.0,,,,,,,,score_below_exit_threshold,,,0.0,32729.5,0.0
2026-03-25T15:07:41.168539+00:00,SRM6,,,,,MD_UPDATE,32729.0,32730.0,,,,,,,,,,,1.0,,0.2666666666666578
2026-03-25T15:07:41.259715+00:00,SRM6,,,,,MD_UPDATE,32729.0,32730.0,,,,,,,,,,,1.0,,0.2666666666666578
2026-03-25T15:07:41.423521+00:00,SRM6,,,,,MD_UPDATE,32729.0,32730.0,,,,,,,,,,,1.0,,-0.20930232558139047
2026-03-25T15:07:41.577194+00:00,SRM6,,,,,MD_UPDATE,32729.0,32730.0,,,,,,,,,,,1.0,,-0.20930232558139047
2026-03-25T15:07:41.880773+00:00,SRM6,,,,,MD_UPDATE,32729.0,32730.0,,,,,,,,,,,1.0,,-0.2999999999999925
2026-03-25T15:07:42.297013+00:00,SRM6,,,,,MD_UPDATE,32728.0,32730.0,,,,,,,,,,,2.0,,-0.7931034482758348
2026-03-25T15:07:42.452096+00:00,SRM6,,,,,MD_UPDATE,32728.0,32730.0,,,,,,,,,,,2.0,,-0.2999999999999925
2026-03-25T15:07:42.452096+00:00,SRM6,,SHORT,,,ENTRY_DECISION,32728.0,32730.0,,,,,,,,score_pass,0.929,1.000,2.0,32729.5,-0.2999999999999925
2026-03-25T15:07:42.453094+00:00,SRM6,M2603251507420013,2,1.0,32728.0,ORDER_CREATED,32728.0,32730.0,,,,,,,,,,,2.0,32729.5,-0.2999999999999925
2026-03-25T15:07:42.454087+00:00,SRM6,M2603251507420013,2,1.0000,32728.0000,TRADE_FILLED,32728.0,32730.0,32728.0000,32730.0000,,,,,,,,,2.0,32729.5,-0.2999999999999925
2026-03-25T15:07:42.454087+00:00,SRM6,M2603251507420013,2,1.0,32728.0,SIM_ACCEPT,32728.0,32730.0,,,,,,,,,,,2.0,32729.5,-0.2999999999999925
2026-03-25T15:07:42.455088+00:00,SRM6,M2603251507420013,2,1.0,32728.0000,ENTRY_EXECUTE,32728.0,32730.0,,,,,,,,,,,2.0,32729.5,-0.2999999999999925
2026-03-25T15:07:43.273427+00:00,SRM6,,,,,MD_UPDATE,32728.0,32730.0,,,,,,,,,,,2.0,,-0.2999999999999925
2026-03-25T15:07:45.013431+00:00,SRM6,,,,,MD_SNAPSHOT,32728.0,32730.0,,,,,,,,,,,2.0,32729.0,
2026-03-25T15:07:45.014430+00:00,SRM6,,,,,MD_UPDATE,32728.0,32730.0,,,,,,,,,,,2.0,,-0.2999999999999925
2026-03-25T15:07:46.449585+00:00,SRM6,,,,,MD_UPDATE,32728.0,32730.0,,,,,,,,,,,2.0,,-0.2999999999999925
2026-03-25T15:07:49.788691+00:00,SRM6,,,,,MD_UPDATE,32728.0,32730.0,,,,,,,,,,,2.0,,-0.2999999999999925
2026-03-25T15:07:49.937382+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.624999999999961
2026-03-25T15:07:51.123580+00:00,SRM6,,,,,MD_SNAPSHOT,32728.0,32729.0,,,,,,,,,,,1.0,32728.5,
2026-03-25T15:07:51.124616+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.538461538461497
2026-03-25T15:07:51.273713+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.538461538461497
2026-03-25T15:07:53.376352+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.538461538461497
2026-03-25T15:07:53.536074+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.5714285714285307
2026-03-25T15:07:53.680500+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.5714285714285307
2026-03-25T15:07:54.507215+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.5714285714285307
2026-03-25T15:07:56.344371+00:00,SRM6,,,,,MD_SNAPSHOT,32728.0,32729.0,,,,,,,,,,,1.0,32728.5,
2026-03-25T15:07:56.344371+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.5714285714285307
2026-03-25T15:07:56.601967+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.5714285714285307
2026-03-25T15:07:56.820970+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.5714285714285307
2026-03-25T15:07:57.267428+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.59999999999996
2026-03-25T15:07:57.530433+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.59999999999996
2026-03-25T15:07:57.627433+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.59999999999996
2026-03-25T15:07:59.122176+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.59999999999996
2026-03-25T15:07:59.269649+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.59999999999996
2026-03-25T15:08:00.403920+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.59999999999996
2026-03-25T15:08:00.761323+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.6842105263157535
2026-03-25T15:08:03.129577+00:00,SRM6,,,,,MD_SNAPSHOT,32728.0,32729.0,,,,,,,,,,,1.0,32728.5,
2026-03-25T15:08:03.129577+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.6842105263157535
2026-03-25T15:08:03.275293+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.6842105263157535
2026-03-25T15:08:03.376500+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.8723404255318963
2026-03-25T15:08:03.486883+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.8723404255318963
2026-03-25T15:08:03.893982+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.8723404255318963
2026-03-25T15:08:04.205658+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.8723404255318963
2026-03-25T15:08:04.305810+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.8749999999999818
2026-03-25T15:08:04.972947+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.8749999999999818
2026-03-25T15:08:05.122299+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.8749999999999818
2026-03-25T15:08:05.265153+00:00,SRM6,,,,,MD_UPDATE,32728.0,32728.0,,,,,,,,,,,0.0,,0.0
2026-03-25T15:08:05.274148+00:00,SRM6,M2603251508050014,1,1.0,32728.0,ORDER_CREATED,32728.0,32728.0,,,,,,,,,,,0.0,32728.5,0.0
2026-03-25T15:08:05.274148+00:00,SRM6,M2603251507420013,1,1.0000,,TRADE_CLOSE,32728.0,32728.0,,,32728.0000,-0.0000,-6.0000,7,0.00%,,,,0.0,32728.5,0.0
2026-03-25T15:08:05.274148+00:00,SRM6,M2603251508050014,1,1.0000,32728.0000,TRADE_FILLED,32728.0,32728.0,32728.0000,32728.0000,,,,,,,,,0.0,32728.5,0.0
2026-03-25T15:08:05.274148+00:00,SRM6,M2603251508050014,1,1.0,32728.0,SIM_ACCEPT,32728.0,32728.0,,,,,,,,,,,0.0,32728.5,0.0
2026-03-25T15:08:05.274148+00:00,SRM6,M2603251508050014,1,1.0000,32728.0000,EXIT,32728.0,32728.0,,,,,,,,score_below_exit_threshold,,,0.0,32728.5,0.0
2026-03-25T15:08:05.278197+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.8695652173912854
2026-03-25T15:08:05.589972+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.8695652173912854
2026-03-25T15:08:12.980371+00:00,SRM6,,,,,MD_SNAPSHOT,32728.0,32729.0,,,,,,,,,,,1.0,32728.5,
2026-03-25T15:08:12.981372+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.8695652173912854
2026-03-25T15:08:12.989392+00:00,SRM6,,LONG,,,ENTRY_DECISION,32728.0,32729.0,,,,,,,,score_pass,0.965,1.000,1.0,32728.5,0.8695652173912854
2026-03-25T15:08:12.990369+00:00,SRM6,M2603251508120015,1,1.0,32729.0,ORDER_CREATED,32728.0,32729.0,,,,,,,,,,,1.0,32728.5,0.8695652173912854
2026-03-25T15:08:12.990369+00:00,SRM6,M2603251508120015,1,1.0000,32729.0000,TRADE_FILLED,32728.0,32729.0,32728.0000,32729.0000,,,,,,,,,1.0,32728.5,0.8695652173912854
2026-03-25T15:08:12.990369+00:00,SRM6,M2603251508120015,1,1.0,32729.0,SIM_ACCEPT,32728.0,32729.0,,,,,,,,,,,1.0,32728.5,0.8695652173912854
2026-03-25T15:08:12.990369+00:00,SRM6,M2603251508120015,1,1.0,32729.0000,ENTRY_EXECUTE,32728.0,32729.0,,,,,,,,,,,1.0,32728.5,0.8695652173912854
2026-03-25T15:08:13.132986+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.863636363636344
2026-03-25T15:08:14.224434+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.863636363636344
2026-03-25T15:08:14.373572+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.863636363636344
2026-03-25T15:08:14.522860+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.863636363636344
2026-03-25T15:08:14.628132+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.8499999999999787
2026-03-25T15:08:14.733481+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.863636363636344
2026-03-25T15:08:14.988659+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.863636363636344
2026-03-25T15:08:15.395321+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.9069767441860254
2026-03-25T15:08:16.064121+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.9111111111110908
2026-03-25T15:08:16.729374+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.9111111111110908
2026-03-25T15:08:16.879249+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.9111111111110908
2026-03-25T15:08:20.372268+00:00,SRM6,,,,,MD_SNAPSHOT,32728.0,32729.0,,,,,,,,,,,1.0,32728.5,
2026-03-25T15:08:20.372268+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.9111111111110908
2026-03-25T15:08:20.577828+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.9111111111110908
2026-03-25T15:08:21.085473+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.9111111111110908
2026-03-25T15:08:22.274542+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.9111111111110908
2026-03-25T15:08:22.427836+00:00,SRM6,,,,,MD_UPDATE,32728.0,32729.0,,,,,,,,,,,1.0,,0.9111111111110908
2026-03-25T15:08:22.476962+00:00,SRM6,,,,,MD_UPDATE,32729.0,32729.0,,,,,,,,,,,0.0,,0.0
2026-03-25T15:08:22.476962+00:00,SRM6,M2603251508220016,2,1.0,32729.0,ORDER_CREATED,32729.0,32729.0,,,,,,,,,,,0.0,32728.5,0.0
2026-03-25T15:08:22.476962+00:00,SRM6,M2603251508120015,2,1.0000,,TRADE_CLOSE,32729.0,32729.0,,,32729.0000,0.0000,-6.0000,8,0.00%,,,,0.0,32728.5,0.0
2026-03-25T15:08:22.477969+00:00,SRM6,M2603251508220016,2,1.0000,32729.0000,TRADE_FILLED,32729.0,32729.0,32729.0000,32729.0000,,,,,,,,,0.0,32728.5,0.0
2026-03-25T15:08:22.477969+00:00,SRM6,M2603251508220016,2,1.0,32729.0,SIM_ACCEPT,32729.0,32729.0,,,,,,,,,,,0.0,32728.5,0.0
2026-03-25T15:08:22.477969+00:00,SRM6,M2603251508220016,2,1.0000,32729.0000,EXIT,32729.0,32729.0,,,,,,,,score_below_exit_threshold,,,0.0,32728.5,0.0
2026-03-25T15:08:22.477969+00:00,SRM6,,,,,MD_UPDATE,32730.0,32730.0,,,,,,,,,,,0.0,,0.0
2026-03-25T15:08:22.478968+00:00,SRM6,,,,,MD_UPDATE,32733.0,32733.0,,,,,,,,,,,0.0,,0.0
2026-03-25T15:08:22.479968+00:00,SRM6,,,,,MD_UPDATE,32735.0,32735.0,,,,,,,,,,,0.0,,0.0
2026-03-25T15:08:22.480968+00:00,SRM6,,,,,MD_UPDATE,32731.0,32731.0,,,,,,,,,,,0.0,,0.0
2026-03-25T15:08:22.484185+00:00,SRM6,,,,,MD_UPDATE,32739.0,32739.0,,,,,,,,,,,0.0,,0.0
2026-03-25T15:08:22.490135+00:00,SRM6,,,,,MD_UPDATE,32741.0,32741.0,,,,,,,,,,,0.0,,0.0
2026-03-25T15:08:22.588578+00:00,SRM6,,,,,MD_UPDATE,32741.0,32747.0,,,,,,,,,,,6.0,,-0.33333333333322224
2026-03-25T15:08:22.671036+00:00,SRM6,,,,,MD_UPDATE,32747.0,32747.0,,,,,,,,,,,0.0,,0.0
2026-03-25T15:08:22.684996+00:00,SRM6,,,,,MD_UPDATE,32748.0,32748.0,,,,,,,,,,,0.0,,0.0
2026-03-25T15:08:22.687036+00:00,SRM6,,,,,MD_UPDATE,32749.0,32749.0,,,,,,,,,,,0.0,,0.0
2026-03-25T15:08:22.691006+00:00,SRM6,,,,,MD_UPDATE,32743.0,32746.0,,,,,,,,,,,3.0,,-0.19999999999996
2026-03-25T15:08:22.786539+00:00,SRM6,,,,,MD_UPDATE,32743.0,32746.0,,,,,,,,,,,3.0,,-0.19999999999996
2026-03-25T15:08:22.890306+00:00,SRM6,,,,,MD_UPDATE,32743.0,32745.0,,,,,,,,,,,2.0,,-0.33333333333322224
2026-03-25T15:08:23.037371+00:00,SRM6,,,,,MD_UPDATE,32744.0,32745.0,,,,,,,,,,,1.0,,0.0
2026-03-25T15:08:23.069947+00:00,SRM6,,,,,MD_UPDATE,32744.0,32744.0,,,,,,,,,,,0.0,,0.0
2026-03-25T15:08:23.199550+00:00,SRM6,,,,,MD_UPDATE,32743.0,32748.0,,,,,,,,,,,5.0,,-0.33333333333322224
2026-03-25T15:08:23.303779+00:00,SRM6,,,,,MD_UPDATE,32742.0,32748.0,,,,,,,,,,,6.0,,0.818181818181781
2026-03-25T15:08:23.455822+00:00,SRM6,,,,,MD_UPDATE,32742.0,32748.0,,,,,,,,,,,6.0,,0.818181818181781
2026-03-25T15:08:23.609881+00:00,SRM6,,,,,MD_UPDATE,32741.0,32748.0,,,,,,,,,,,7.0,,0.4285714285713673
2026-03-25T15:08:23.678731+00:00,SRM6,,,,,MD_UPDATE,32741.0,32741.0,,,,,,,,,,,0.0,,0.0
2026-03-25T15:08:23.678731+00:00,SRM6,,NONE,,,ENTRY_DECISION,32741.0,32741.0,,,,,,,,score_below_threshold,0.000,0.000,0.0,32728.5,0.0
2026-03-25T15:08:23.686724+00:00,SRM6,,,,,MD_UPDATE,32740.0,32740.0,,,,,,,,,,,0.0,,0.0
2026-03-25T15:08:23.686724+00:00,SRM6,,NONE,,,ENTRY_DECISION,32740.0,32740.0,,,,,,,,score_below_threshold,0.000,0.000,0.0,32728.5,0.0
2026-03-25T15:08:23.761403+00:00,SRM6,,,,,MD_UPDATE,32740.0,32746.0,,,,,,,,,,,6.0,,-0.24999999999996875
2026-03-25T15:08:23.762361+00:00,SRM6,,SHORT,,,ENTRY_DECISION,32740.0,32746.0,,,,,,,,score_pass,0.787,1.000,6.0,32728.5,-0.24999999999996875
2026-03-25T15:08:23.762361+00:00,SRM6,M2603251508230017,2,1.0,32740.0,ORDER_CREATED,32740.0,32746.0,,,,,,,,,,,6.0,32728.5,-0.24999999999996875
2026-03-25T15:08:23.763403+00:00,SRM6,M2603251508230017,2,1.0000,32740.0000,TRADE_FILLED,32740.0,32746.0,32740.0000,32746.0000,,,,,,,,,6.0,32728.5,-0.24999999999996875
2026-03-25T15:08:23.763403+00:00,SRM6,M2603251508230017,2,1.0,32740.0,SIM_ACCEPT,32740.0,32746.0,,,,,,,,,,,6.0,32728.5,-0.24999999999996875
2026-03-25T15:08:23.764402+00:00,SRM6,M2603251508230017,2,1.0,32740.0000,ENTRY_EXECUTE,32740.0,32746.0,,,,,,,,,,,6.0,32728.5,-0.24999999999996875
2026-03-25T15:08:23.857994+00:00,SRM6,,,,,MD_UPDATE,32740.0,32746.0,,,,,,,,,,,6.0,,-0.24999999999996875
2026-03-25T15:08:23.969398+00:00,SRM6,,,,,MD_UPDATE,32740.0,32746.0,,,,,,,,,,,6.0,,-0.24999999999996875
2026-03-25T15:08:24.121312+00:00,SRM6,,,,,MD_UPDATE,32740.0,32746.0,,,,,,,,,,,6.0,,-0.24999999999996875
2026-03-25T15:08:24.277562+00:00,SRM6,,,,,MD_UPDATE,32740.0,32746.0,,,,,,,,,,,6.0,,-0.24999999999996875
2026-03-25T15:08:24.375549+00:00,SRM6,,,,,MD_UPDATE,32738.0,32745.0,,,,,,,,,,,7.0,,0.0
2026-03-25T15:08:24.402127+00:00,SRM6,M2603251508240018,1,1.0,32745.0,ORDER_CREATED,32738.0,32745.0,,,,,,,,,,,7.0,32728.5,0.0
2026-03-25T15:08:24.403140+00:00,SRM6,M2603251508230017,1,1.0000,,TRADE_CLOSE,32738.0,32745.0,,,32745.0000,-5.0000,-11.0000,9,0.00%,,,,7.0,32728.5,0.0
2026-03-25T15:08:24.403140+00:00,,,,,,RISK_KILL_SWITCH,,,,,,,,,,cooldown_after_consecutive_losses,,,,,
